record_id,date,book_id,book_title,category,lag_1_borrowed,lag_2_borrowed,rolling_3_avg_borrowed,month_index,exam_period,holiday_indicator,semester_encoded,available_copies,reservation_count,renewal_count,publication_year,cat_Business Management,cat_Chemistry,cat_Civil,cat_Computer Science,cat_Data Science,cat_Electronics,cat_English Literature,cat_Mathematics,cat_Mechanical,cat_Physics,target_next_month_demand
2949,2024-01-01,BK0069,Mathematics Concepts and Applications,Mathematics,8.0,22.0,16.666666666666668,24,0,0,1,61,0,2,2016,False,False,False,False,False,False,False,True,False,False,16.0
3069,2024-02-01,BK0069,Mathematics Concepts and Applications,Mathematics,20.0,8.0,14.666666666666666,25,0,0,1,61,1,5,2016,False,False,False,False,False,False,False,True,False,False,14.0
3189,2024-03-01,BK0069,Mathematics Concepts and Applications,Mathematics,16.0,20.0,16.666666666666668,26,0,0,1,61,0,3,2016,False,False,False,False,False,False,False,True,False,False,31.0
3309,2024-04-01,BK0069,Mathematics Concepts and Applications,Mathematics,14.0,16.0,20.333333333333332,27,1,0,1,61,0,4,2016,False,False,False,False,False,False,False,True,False,False,21.0
3429,2024-05-01,BK0069,Mathematics Concepts and Applications,Mathematics,31.0,14.0,22.0,28,1,0,1,61,1,3,2016,False,False,False,False,False,False,False,True,False,False,5.0
310,2022-03-01,BK0070,Essentials of Mathematics,Mathematics,18.0,14.0,15.666666666666666,2,0,0,1,66,0,2,2023,False,False,False,False,False,False,False,True,False,False,33.0
430,2022-04-01,BK0070,Essentials of Mathematics,Mathematics,15.0,18.0,22.0,3,1,0,1,66,1,4,2023,False,False,False,False,False,False,False,True,False,False,24.0
550,2022-05-01,BK0070,Essentials of Mathematics,Mathematics,33.0,15.0,24.0,4,1,0,1,66,0,3,2023,False,False,False,False,False,False,False,True,False,False,3.0
670,2022-06-01,BK0070,Essentials of Mathematics,Mathematics,24.0,33.0,20.0,5,0,1,1,66,0,0,2023,False,False,False,False,False,False,False,True,False,False,20.0
790,2022-07-01,BK0070,Essentials of Mathematics,Mathematics,3.0,24.0,15.666666666666666,6,0,0,0,66,1,6,2023,False,False,False,False,False,False,False,True,False,False,18.0
910,2022-08-01,BK0070,Essentials of Mathematics,Mathematics,20.0,3.0,13.666666666666666,7,0,0,0,66,0,4,2023,False,False,False,False,False,False,False,True,False,False,25.0
1030,2022-09-01,BK0070,Essentials of Mathematics,Mathematics,18.0,20.0,21.0,8,0,0,0,66,3,0,2023,False,False,False,False,False,False,False,True,False,False,30.0
1150,2022-10-01,BK0070,Essentials of Mathematics,Mathematics,25.0,18.0,24.333333333333332,9,1,0,0,66,0,6,2023,False,False,False,False,False,False,False,True,False,False,25.0
1270,2022-11-01,BK0070,Essentials of Mathematics,Mathematics,30.0,25.0,26.666666666666668,10,1,0,0,66,0,4,2023,False,False,False,False,False,False,False,True,False,False,3.0
1390,2022-12-01,BK0070,Essentials of Mathematics,Mathematics,25.0,30.0,19.333333333333332,11,0,1,0,66,0,0,2023,False,False,False,False,False,False,False,True,False,False,12.0
1510,2023-01-01,BK0070,Essentials of Mathematics,Mathematics,3.0,25.0,13.333333333333334,12,0,0,1,66,2,3,2023,False,False,False,False,False,False,False,True,False,False,21.0
1630,2023-02-01,BK0070,Essentials of Mathematics,Mathematics,12.0,3.0,12.0,13,0,0,1,66,0,4,2023,False,False,False,False,False,False,False,True,False,False,15.0
1750,2023-03-01,BK0070,Essentials of Mathematics,Mathematics,21.0,12.0,16.0,14,0,0,1,66,1,0,2023,False,False,False,False,False,False,False,True,False,False,31.0
1870,2023-04-01,BK0070,Essentials of Mathematics,Mathematics,15.0,21.0,22.333333333333332,15,1,0,1,66,0,5,2023,False,False,False,False,False,False,False,True,False,False,23.0
1990,2023-05-01,BK0070,Essentials of Mathematics,Mathematics,31.0,15.0,23.0,16,1,0,1,66,0,4,2023,False,False,False,False,False,False,False,True,False,False,6.0
2110,2023-06-01,BK0070,Essentials of Mathematics,Mathematics,23.0,31.0,20.0,17,0,1,1,66,0,1,2023,False,False,False,False,False,False,False,True,False,False,13.0
2230,2023-07-01,BK0070,Essentials of Mathematics,Mathematics,6.0,23.0,14.0,18,0,0,0,66,0,5,2023,False,False,False,False,False,False,False,True,False,False,17.0
2350,2023-08-01,BK0070,Essentials of Mathematics,Mathematics,13.0,6.0,12.0,19,0,0,0,66,0,1,2023,False,False,False,False,False,False,False,True,False,False,28.0
2470,2023-09-01,BK0070,Essentials of Mathematics,Mathematics,17.0,13.0,19.333333333333332,20,0,0,0,66,0,5,2023,False,False,False,False,False,False,False,True,False,False,37.0
2590,2023-10-01,BK0070,Essentials of Mathematics,Mathematics,28.0,17.0,27.333333333333332,21,1,0,0,66,0,5,2023,False,False,False,False,False,False,False,True,False,False,25.0
2710,2023-11-01,BK0070,Essentials of Mathematics,Mathematics,37.0,28.0,30.0,22,1,0,0,66,1,3,2023,False,False,False,False,False,False,False,True,False,False,7.0
2830,2023-12-01,BK0070,Essentials of Mathematics,Mathematics,25.0,37.0,23.0,23,0,1,0,66,1,1,2023,False,False,False,False,False,False,False,True,False,False,19.0
2950,2024-01-01,BK0070,Essentials of Mathematics,Mathematics,7.0,25.0,17.0,24,0,0,1,66,0,3,2023,False,False,False,False,False,False,False,True,False,False,30.0
3070,2024-02-01,BK0070,Essentials of Mathematics,Mathematics,19.0,7.0,18.666666666666668,25,0,0,1,66,0,6,2023,False,False,False,False,False,False,False,True,False,False,22.0
3190,2024-03-01,BK0070,Essentials of Mathematics,Mathematics,30.0,19.0,23.666666666666668,26,0,0,1,66,2,4,2023,False,False,False,False,False,False,False,True,False,False,29.0
3310,2024-04-01,BK0070,Essentials of Mathematics,Mathematics,22.0,30.0,27.0,27,1,0,1,66,0,7,2023,False,False,False,False,False,False,False,True,False,False,41.0
3430,2024-05-01,BK0070,Essentials of Mathematics,Mathematics,29.0,22.0,30.666666666666668,28,1,0,1,66,0,6,2023,False,False,False,False,False,False,False,True,False,False,5.0
311,2022-03-01,BK0071,Mathematics: Theory and Practice,Mathematics,17.0,26.0,23.333333333333332,2,0,0,1,61,0,2,1997,False,False,False,False,False,False,False,True,False,False,38.0
431,2022-04-01,BK0071,Mathematics: Theory and Practice,Mathematics,27.0,17.0,27.333333333333332,3,1,0,1,61,0,1,1997,False,False,False,False,False,False,False,True,False,False,55.0
551,2022-05-01,BK0071,Mathematics: Theory and Practice,Mathematics,38.0,27.0,40.0,4,1,0,1,61,0,6,1997,False,False,False,False,False,False,False,True,False,False,11.0
671,2022-06-01,BK0071,Mathematics: Theory and Practice,Mathematics,55.0,38.0,34.666666666666664,5,0,1,1,61,0,4,1997,False,False,False,False,False,False,False,True,False,False,32.0
791,2022-07-01,BK0071,Mathematics: Theory and Practice,Mathematics,11.0,55.0,32.666666666666664,6,0,0,0,61,0,7,1997,False,False,False,False,False,False,False,True,False,False,31.0
911,2022-08-01,BK0071,Mathematics: Theory and Practice,Mathematics,32.0,11.0,24.666666666666668,7,0,0,0,61,0,2,1997,False,False,False,False,False,False,False,True,False,False,19.0
1031,2022-09-01,BK0071,Mathematics: Theory and Practice,Mathematics,31.0,32.0,27.333333333333332,8,0,0,0,61,0,1,1997,False,False,False,False,False,False,False,True,False,False,31.0
1151,2022-10-01,BK0071,Mathematics: Theory and Practice,Mathematics,19.0,31.0,27.0,9,1,0,0,61,0,5,1997,False,False,False,False,False,False,False,True,False,False,37.0
1271,2022-11-01,BK0071,Mathematics: Theory and Practice,Mathematics,31.0,19.0,29.0,10,1,0,0,61,0,4,1997,False,False,False,False,False,False,False,True,False,False,8.0
1391,2022-12-01,BK0071,Mathematics: Theory and Practice,Mathematics,37.0,31.0,25.333333333333332,11,0,1,0,61,0,1,1997,False,False,False,False,False,False,False,True,False,False,29.0
1511,2023-01-01,BK0071,Mathematics: Theory and Practice,Mathematics,8.0,37.0,24.666666666666668,12,0,0,1,61,0,5,1997,False,False,False,False,False,False,False,True,False,False,21.0
1631,2023-02-01,BK0071,Mathematics: Theory and Practice,Mathematics,29.0,8.0,19.333333333333332,13,0,0,1,61,1,5,1997,False,False,False,False,False,False,False,True,False,False,27.0
1751,2023-03-01,BK0071,Mathematics: Theory and Practice,Mathematics,21.0,29.0,25.666666666666668,14,0,0,1,61,0,5,1997,False,False,False,False,False,False,False,True,False,False,45.0
1871,2023-04-01,BK0071,Mathematics: Theory and Practice,Mathematics,27.0,21.0,31.0,15,1,0,1,61,1,7,1997,False,False,False,False,False,False,False,True,False,False,30.0
1991,2023-05-01,BK0071,Mathematics: Theory and Practice,Mathematics,45.0,27.0,34.0,16,1,0,1,61,1,5,1997,False,False,False,False,False,False,False,True,False,False,11.0
2111,2023-06-01,BK0071,Mathematics: Theory and Practice,Mathematics,30.0,45.0,28.666666666666668,17,0,1,1,61,1,1,1997,False,False,False,False,False,False,False,True,False,False,26.0
2231,2023-07-01,BK0071,Mathematics: Theory and Practice,Mathematics,11.0,30.0,22.333333333333332,18,0,0,0,61,0,6,1997,False,False,False,False,False,False,False,True,False,False,25.0
2351,2023-08-01,BK0071,Mathematics: Theory and Practice,Mathematics,26.0,11.0,20.666666666666668,19,0,0,0,61,1,4,1997,False,False,False,False,False,False,False,True,False,False,28.0
2471,2023-09-01,BK0071,Mathematics: Theory and Practice,Mathematics,25.0,26.0,26.333333333333332,20,0,0,0,61,0,5,1997,False,False,False,False,False,False,False,True,False,False,35.0
2591,2023-10-01,BK0071,Mathematics: Theory and Practice,Mathematics,28.0,25.0,29.333333333333332,21,1,0,0,61,0,4,1997,False,False,False,False,False,False,False,True,False,False,37.0
2711,2023-11-01,BK0071,Mathematics: Theory and Practice,Mathematics,35.0,28.0,33.333333333333336,22,1,0,0,61,0,2,1997,False,False,False,False,False,False,False,True,False,False,9.0
2831,2023-12-01,BK0071,Mathematics: Theory and Practice,Mathematics,37.0,35.0,27.0,23,0,1,0,61,0,2,1997,False,False,False,False,False,False,False,True,False,False,21.0
2951,2024-01-01,BK0071,Mathematics: Theory and Practice,Mathematics,9.0,37.0,22.333333333333332,24,0,0,1,61,0,5,1997,False,False,False,False,False,False,False,True,False,False,28.0
3071,2024-02-01,BK0071,Mathematics: Theory and Practice,Mathematics,21.0,9.0,19.333333333333332,25,0,0,1,61,0,8,1997,False,False,False,False,False,False,False,True,False,False,26.0
3191,2024-03-01,BK0071,Mathematics: Theory and Practice,Mathematics,28.0,21.0,25.0,26,0,0,1,61,0,3,1997,False,False,False,False,False,False,False,True,False,False,41.0
3311,2024-04-01,BK0071,Mathematics: Theory and Practice,Mathematics,26.0,28.0,31.666666666666668,27,1,0,1,61,0,4,1997,False,False,False,False,False,False,False,True,False,False,43.0
3431,2024-05-01,BK0071,Mathematics: Theory and Practice,Mathematics,41.0,26.0,36.666666666666664,28,1,0,1,61,1,8,1997,False,False,False,False,False,False,False,True,False,False,8.0
312,2022-03-01,BK0072,Understanding Mathematics,Mathematics,11.0,13.0,12.0,2,0,0,1,69,0,2,2019,False,False,False,False,False,False,False,True,False,False,18.0
432,2022-04-01,BK0072,Understanding Mathematics,Mathematics,12.0,11.0,13.666666666666666,3,1,0,1,69,1,4,2019,False,False,False,False,False,False,False,True,False,False,23.0
552,2022-05-01,BK0072,Understanding Mathematics,Mathematics,18.0,12.0,17.666666666666668,4,1,0,1,69,0,2,2019,False,False,False,False,False,False,False,True,False,False,6.0
672,2022-06-01,BK0072,Understanding Mathematics,Mathematics,23.0,18.0,15.666666666666666,5,0,1,1,69,0,1,2019,False,False,False,False,False,False,False,True,False,False,10.0
792,2022-07-01,BK0072,Understanding Mathematics,Mathematics,6.0,23.0,13.0,6,0,0,0,69,0,1,2019,False,False,False,False,False,False,False,True,False,False,11.0
912,2022-08-01,BK0072,Understanding Mathematics,Mathematics,10.0,6.0,9.0,7,0,0,0,69,0,1,2019,False,False,False,False,False,False,False,True,False,False,11.0
1032,2022-09-01,BK0072,Understanding Mathematics,Mathematics,11.0,10.0,10.666666666666666,8,0,0,0,69,0,1,2019,False,False,False,False,False,False,False,True,False,False,17.0
1152,2022-10-01,BK0072,Understanding Mathematics,Mathematics,11.0,11.0,13.0,9,1,0,0,69,0,4,2019,False,False,False,False,False,False,False,True,False,False,19.0
1272,2022-11-01,BK0072,Understanding Mathematics,Mathematics,17.0,11.0,15.666666666666666,10,1,0,0,69,0,1,2019,False,False,False,False,False,False,False,True,False,False,5.0
1392,2022-12-01,BK0072,Understanding Mathematics,Mathematics,19.0,17.0,13.666666666666666,11,0,1,0,69,1,2,2019,False,False,False,False,False,False,False,True,False,False,17.0
1512,2023-01-01,BK0072,Understanding Mathematics,Mathematics,5.0,19.0,13.666666666666666,12,0,0,1,69,0,0,2019,False,False,False,False,False,False,False,True,False,False,15.0
1632,2023-02-01,BK0072,Understanding Mathematics,Mathematics,17.0,5.0,12.333333333333334,13,0,0,1,69,0,0,2019,False,False,False,False,False,False,False,True,False,False,19.0
1752,2023-03-01,BK0072,Understanding Mathematics,Mathematics,15.0,17.0,17.0,14,0,0,1,69,0,2,2019,False,False,False,False,False,False,False,True,False,False,27.0
1872,2023-04-01,BK0072,Understanding Mathematics,Mathematics,19.0,15.0,20.333333333333332,15,1,0,1,69,2,7,2019,False,False,False,False,False,False,False,True,False,False,22.0
1992,2023-05-01,BK0072,Understanding Mathematics,Mathematics,27.0,19.0,22.666666666666668,16,1,0,1,69,1,2,2019,False,False,False,False,False,False,False,True,False,False,5.0
2112,2023-06-01,BK0072,Understanding Mathematics,Mathematics,22.0,27.0,18.0,17,0,1,1,69,0,1,2019,False,False,False,False,False,False,False,True,False,False,12.0
2232,2023-07-01,BK0072,Understanding Mathematics,Mathematics,5.0,22.0,13.0,18,0,0,0,69,0,2,2019,False,False,False,False,False,False,False,True,False,False,16.0
2352,2023-08-01,BK0072,Understanding Mathematics,Mathematics,12.0,5.0,11.0,19,0,0,0,69,1,2,2019,False,False,False,False,False,False,False,True,False,False,12.0
2472,2023-09-01,BK0072,Understanding Mathematics,Mathematics,16.0,12.0,13.333333333333334,20,0,0,0,69,0,1,2019,False,False,False,False,False,False,False,True,False,False,31.0
2592,2023-10-01,BK0072,Understanding Mathematics,Mathematics,12.0,16.0,19.666666666666668,21,1,0,0,69,0,5,2019,False,False,False,False,False,False,False,True,False,False,23.0
2712,2023-11-01,BK0072,Understanding Mathematics,Mathematics,31.0,12.0,22.0,22,1,0,0,69,0,5,2019,False,False,False,False,False,False,False,True,False,False,9.0
2832,2023-12-01,BK0072,Understanding Mathematics,Mathematics,23.0,31.0,21.0,23,0,1,0,69,1,1,2019,False,False,False,False,False,False,False,True,False,False,19.0
2952,2024-01-01,BK0072,Understanding Mathematics,Mathematics,9.0,23.0,17.0,24,0,0,1,69,0,5,2019,False,False,False,False,False,False,False,True,False,False,19.0
3072,2024-02-01,BK0072,Understanding Mathematics,Mathematics,19.0,9.0,15.666666666666666,25,0,0,1,69,1,4,2019,False,False,False,False,False,False,False,True,False,False,25.0
3192,2024-03-01,BK0072,Understanding Mathematics,Mathematics,19.0,19.0,21.0,26,0,0,1,69,0,3,2019,False,False,False,False,False,False,False,True,False,False,31.0
3312,2024-04-01,BK0072,Understanding Mathematics,Mathematics,25.0,19.0,25.0,27,1,0,1,69,0,4,2019,False,False,False,False,False,False,False,True,False,False,27.0
3432,2024-05-01,BK0072,Understanding Mathematics,Mathematics,31.0,25.0,27.666666666666668,28,1,0,1,69,0,3,2019,False,False,False,False,False,False,False,True,False,False,7.0
313,2022-03-01,BK0073,Introduction to Physics,Physics,13.0,7.0,10.333333333333334,2,0,0,1,32,1,3,2007,False,False,False,False,False,False,False,False,False,True,22.0
433,2022-04-01,BK0073,Introduction to Physics,Physics,11.0,13.0,15.333333333333334,3,1,0,1,32,0,3,2007,False,False,False,False,False,False,False,False,False,True,17.0
553,2022-05-01,BK0073,Introduction to Physics,Physics,22.0,11.0,16.666666666666668,4,1,0,1,32,0,1,2007,False,False,False,False,False,False,False,False,False,True,7.0
673,2022-06-01,BK0073,Introduction to Physics,Physics,17.0,22.0,15.333333333333334,5,0,1,1,32,0,2,2007,False,False,False,False,False,False,False,False,False,True,15.0
793,2022-07-01,BK0073,Introduction to Physics,Physics,7.0,17.0,13.0,6,0,0,0,32,1,4,2007,False,False,False,False,False,False,False,False,False,True,15.0
913,2022-08-01,BK0073,Introduction to Physics,Physics,15.0,7.0,12.333333333333334,7,0,0,0,32,0,0,2007,False,False,False,False,False,False,False,False,False,True,11.0
1033,2022-09-01,BK0073,Introduction to Physics,Physics,15.0,15.0,13.666666666666666,8,0,0,0,32,3,3,2007,False,False,False,False,False,False,False,False,False,True,17.0
1153,2022-10-01,BK0073,Introduction to Physics,Physics,11.0,15.0,14.333333333333334,9,1,0,0,32,0,2,2007,False,False,False,False,False,False,False,False,False,True,24.0
1273,2022-11-01,BK0073,Introduction to Physics,Physics,17.0,11.0,17.333333333333332,10,1,0,0,32,1,1,2007,False,False,False,False,False,False,False,False,False,True,0.0
1393,2022-12-01,BK0073,Introduction to Physics,Physics,24.0,17.0,13.666666666666666,11,0,1,0,32,0,0,2007,False,False,False,False,False,False,False,False,False,True,11.0
1513,2023-01-01,BK0073,Introduction to Physics,Physics,0.0,24.0,11.666666666666666,12,0,0,1,32,0,1,2007,False,False,False,False,False,False,False,False,False,True,10.0
1633,2023-02-01,BK0073,Introduction to Physics,Physics,11.0,0.0,7.0,13,0,0,1,32,0,1,2007,False,False,False,False,False,False,False,False,False,True,9.0
1753,2023-03-01,BK0073,Introduction to Physics,Physics,10.0,11.0,10.0,14,0,0,1,32,0,1,2007,False,False,False,False,False,False,False,False,False,True,14.0
1873,2023-04-01,BK0073,Introduction to Physics,Physics,9.0,10.0,11.0,15,1,0,1,32,1,4,2007,False,False,False,False,False,False,False,False,False,True,15.0
1993,2023-05-01,BK0073,Introduction to Physics,Physics,14.0,9.0,12.666666666666666,16,1,0,1,32,0,3,2007,False,False,False,False,False,False,False,False,False,True,5.0
2113,2023-06-01,BK0073,Introduction to Physics,Physics,15.0,14.0,11.333333333333334,17,0,1,1,32,0,0,2007,False,False,False,False,False,False,False,False,False,True,13.0
2233,2023-07-01,BK0073,Introduction to Physics,Physics,5.0,15.0,11.0,18,0,0,0,32,1,3,2007,False,False,False,False,False,False,False,False,False,True,9.0
2353,2023-08-01,BK0073,Introduction to Physics,Physics,13.0,5.0,9.0,19,0,0,0,32,1,1,2007,False,False,False,False,False,False,False,False,False,True,12.0
2473,2023-09-01,BK0073,Introduction to Physics,Physics,9.0,13.0,11.333333333333334,20,0,0,0,32,0,0,2007,False,False,False,False,False,False,False,False,False,True,11.0
2593,2023-10-01,BK0073,Introduction to Physics,Physics,12.0,9.0,10.666666666666666,21,1,0,0,32,0,2,2007,False,False,False,False,False,False,False,False,False,True,14.0
2713,2023-11-01,BK0073,Introduction to Physics,Physics,11.0,12.0,12.333333333333334,22,1,0,0,32,1,1,2007,False,False,False,False,False,False,False,False,False,True,5.0
2833,2023-12-01,BK0073,Introduction to Physics,Physics,14.0,11.0,10.0,23,0,1,0,32,0,0,2007,False,False,False,False,False,False,False,False,False,True,10.0
2953,2024-01-01,BK0073,Introduction to Physics,Physics,5.0,14.0,9.666666666666666,24,0,0,1,32,0,1,2007,False,False,False,False,False,False,False,False,False,True,10.0
3073,2024-02-01,BK0073,Introduction to Physics,Physics,10.0,5.0,8.333333333333334,25,0,0,1,32,0,1,2007,False,False,False,False,False,False,False,False,False,True,13.0
3193,2024-03-01,BK0073,Introduction to Physics,Physics,10.0,10.0,11.0,26,0,0,1,32,0,3,2007,False,False,False,False,False,False,False,False,False,True,16.0
3313,2024-04-01,BK0073,Introduction to Physics,Physics,13.0,10.0,13.0,27,1,0,1,32,1,3,2007,False,False,False,False,False,False,False,False,False,True,16.0
3433,2024-05-01,BK0073,Introduction to Physics,Physics,16.0,13.0,15.0,28,1,0,1,32,0,0,2007,False,False,False,False,False,False,False,False,False,True,8.0
314,2022-03-01,BK0074,Fundamentals of Physics,Physics,9.0,4.0,7.666666666666667,2,0,0,1,66,0,1,2000,False,False,False,False,False,False,False,False,False,True,10.0
434,2022-04-01,BK0074,Fundamentals of Physics,Physics,10.0,9.0,9.666666666666666,3,1,0,1,66,2,0,2000,False,False,False,False,False,False,False,False,False,True,13.0
554,2022-05-01,BK0074,Fundamentals of Physics,Physics,10.0,10.0,11.0,4,1,0,1,66,1,3,2000,False,False,False,False,False,False,False,False,False,True,3.0
674,2022-06-01,BK0074,Fundamentals of Physics,Physics,13.0,10.0,8.666666666666666,5,0,1,1,66,0,1,2000,False,False,False,False,False,False,False,False,False,True,6.0
794,2022-07-01,BK0074,Fundamentals of Physics,Physics,3.0,13.0,7.333333333333333,6,0,0,0,66,0,0,2000,False,False,False,False,False,False,False,False,False,True,9.0
914,2022-08-01,BK0074,Fundamentals of Physics,Physics,6.0,3.0,6.0,7,0,0,0,66,0,3,2000,False,False,False,False,False,False,False,False,False,True,6.0
1034,2022-09-01,BK0074,Fundamentals of Physics,Physics,9.0,6.0,7.0,8,0,0,0,66,0,0,2000,False,False,False,False,False,False,False,False,False,True,19.0
1154,2022-10-01,BK0074,Fundamentals of Physics,Physics,6.0,9.0,11.333333333333334,9,1,0,0,66,0,0,2000,False,False,False,False,False,False,False,False,False,True,15.0
1274,2022-11-01,BK0074,Fundamentals of Physics,Physics,19.0,6.0,13.333333333333334,10,1,0,0,66,1,3,2000,False,False,False,False,False,False,False,False,False,True,2.0
1394,2022-12-01,BK0074,Fundamentals of Physics,Physics,15.0,19.0,12.0,11,0,1,0,66,0,0,2000,False,False,False,False,False,False,False,False,False,True,7.0
1514,2023-01-01,BK0074,Fundamentals of Physics,Physics,2.0,15.0,8.0,12,0,0,1,66,0,1,2000,False,False,False,False,False,False,False,False,False,True,4.0
1634,2023-02-01,BK0074,Fundamentals of Physics,Physics,7.0,2.0,4.333333333333333,13,0,0,1,66,0,0,2000,False,False,False,False,False,False,False,False,False,True,7.0
1754,2023-03-01,BK0074,Fundamentals of Physics,Physics,4.0,7.0,6.0,14,0,0,1,66,0,1,2000,False,False,False,False,False,False,False,False,False,True,12.0
1874,2023-04-01,BK0074,Fundamentals of Physics,Physics,7.0,4.0,7.666666666666667,15,1,0,1,66,0,2,2000,False,False,False,False,False,False,False,False,False,True,10.0
1994,2023-05-01,BK0074,Fundamentals of Physics,Physics,12.0,7.0,9.666666666666666,16,1,0,1,66,0,1,2000,False,False,False,False,False,False,False,False,False,True,2.0
2114,2023-06-01,BK0074,Fundamentals of Physics,Physics,10.0,12.0,8.0,17,0,1,1,66,0,0,2000,False,False,False,False,False,False,False,False,False,True,14.0
2234,2023-07-01,BK0074,Fundamentals of Physics,Physics,2.0,10.0,8.666666666666666,18,0,0,0,66,0,2,2000,False,False,False,False,False,False,False,False,False,True,7.0
2354,2023-08-01,BK0074,Fundamentals of Physics,Physics,14.0,2.0,7.666666666666667,19,0,0,0,66,0,2,2000,False,False,False,False,False,False,False,False,False,True,11.0
2474,2023-09-01,BK0074,Fundamentals of Physics,Physics,7.0,14.0,10.666666666666666,20,0,0,0,66,1,0,2000,False,False,False,False,False,False,False,False,False,True,12.0
2594,2023-10-01,BK0074,Fundamentals of Physics,Physics,11.0,7.0,10.0,21,1,0,0,66,0,2,2000,False,False,False,False,False,False,False,False,False,True,16.0
2714,2023-11-01,BK0074,Fundamentals of Physics,Physics,12.0,11.0,13.0,22,1,0,0,66,1,3,2000,False,False,False,False,False,False,False,False,False,True,0.0
2834,2023-12-01,BK0074,Fundamentals of Physics,Physics,16.0,12.0,9.333333333333334,23,0,1,0,66,1,0,2000,False,False,False,False,False,False,False,False,False,True,8.0
2954,2024-01-01,BK0074,Fundamentals of Physics,Physics,0.0,16.0,8.0,24,0,0,1,66,0,1,2000,False,False,False,False,False,False,False,False,False,True,9.0
3074,2024-02-01,BK0074,Fundamentals of Physics,Physics,8.0,0.0,5.666666666666667,25,0,0,1,66,0,1,2000,False,False,False,False,False,False,False,False,False,True,10.0
3194,2024-03-01,BK0074,Fundamentals of Physics,Physics,9.0,8.0,9.0,26,0,0,1,66,0,1,2000,False,False,False,False,False,False,False,False,False,True,10.0
3314,2024-04-01,BK0074,Fundamentals of Physics,Physics,10.0,9.0,9.666666666666666,27,1,0,1,66,1,1,2000,False,False,False,False,False,False,False,False,False,True,17.0
3434,2024-05-01,BK0074,Fundamentals of Physics,Physics,10.0,10.0,12.333333333333334,28,1,0,1,66,0,3,2000,False,False,False,False,False,False,False,False,False,True,2.0
315,2022-03-01,BK0075,Physics: A Practical Approach,Physics,8.0,15.0,14.333333333333334,2,0,0,1,18,1,4,2010,False,False,False,False,False,False,False,False,False,True,16.0
435,2022-04-01,BK0075,Physics: A Practical Approach,Physics,20.0,8.0,14.666666666666666,3,1,0,1,18,0,2,2010,False,False,False,False,False,False,False,False,False,True,18.0
555,2022-05-01,BK0075,Physics: A Practical Approach,Physics,16.0,20.0,18.0,4,1,0,1,18,1,4,2010,False,False,False,False,False,False,False,False,False,True,2.0
675,2022-06-01,BK0075,Physics: A Practical Approach,Physics,18.0,16.0,12.0,5,0,1,1,18,0,1,2010,False,False,False,False,False,False,False,False,False,True,18.0
795,2022-07-01,BK0075,Physics: A Practical Approach,Physics,2.0,18.0,12.666666666666666,6,0,0,0,18,0,2,2010,False,False,False,False,False,False,False,False,False,True,15.0
915,2022-08-01,BK0075,Physics: A Practical Approach,Physics,18.0,2.0,11.666666666666666,7,0,0,0,18,1,2,2010,False,False,False,False,False,False,False,False,False,True,15.0
1035,2022-09-01,BK0075,Physics: A Practical Approach,Physics,15.0,18.0,16.0,8,0,0,0,18,1,3,2010,False,False,False,False,False,False,False,False,False,True,18.0
1155,2022-10-01,BK0075,Physics: A Practical Approach,Physics,15.0,15.0,16.0,9,1,0,0,18,0,1,2010,False,False,False,False,False,False,False,False,False,True,29.0
1275,2022-11-01,BK0075,Physics: A Practical Approach,Physics,18.0,15.0,20.666666666666668,10,1,0,0,18,3,3,2010,False,False,False,False,False,False,False,False,False,True,8.0
1395,2022-12-01,BK0075,Physics: A Practical Approach,Physics,29.0,18.0,18.333333333333332,11,0,1,0,18,1,0,2010,False,False,False,False,False,False,False,False,False,True,17.0
1515,2023-01-01,BK0075,Physics: A Practical Approach,Physics,8.0,29.0,18.0,12,0,0,1,18,1,0,2010,False,False,False,False,False,False,False,False,False,True,15.0
1635,2023-02-01,BK0075,Physics: A Practical Approach,Physics,17.0,8.0,13.333333333333334,13,0,0,1,18,0,1,2010,False,False,False,False,False,False,False,False,False,True,17.0
1755,2023-03-01,BK0075,Physics: A Practical Approach,Physics,15.0,17.0,16.333333333333332,14,0,0,1,18,0,1,2010,False,False,False,False,False,False,False,False,False,True,19.0
1875,2023-04-01,BK0075,Physics: A Practical Approach,Physics,17.0,15.0,17.0,15,1,0,1,18,0,6,2010,False,False,False,False,False,False,False,False,False,True,21.0
1995,2023-05-01,BK0075,Physics: A Practical Approach,Physics,19.0,17.0,19.0,16,1,0,1,18,1,3,2010,False,False,False,False,False,False,False,False,False,True,8.0
2115,2023-06-01,BK0075,Physics: A Practical Approach,Physics,21.0,19.0,16.0,17,0,1,1,18,0,1,2010,False,False,False,False,False,False,False,False,False,True,20.0
2235,2023-07-01,BK0075,Physics: A Practical Approach,Physics,8.0,21.0,16.333333333333332,18,0,0,0,18,2,2,2010,False,False,False,False,False,False,False,False,False,True,20.0
2355,2023-08-01,BK0075,Physics: A Practical Approach,Physics,20.0,8.0,16.0,19,0,0,0,18,0,2,2010,False,False,False,False,False,False,False,False,False,True,19.0
2475,2023-09-01,BK0075,Physics: A Practical Approach,Physics,20.0,20.0,19.666666666666668,20,0,0,0,18,1,1,2010,False,False,False,False,False,False,False,False,False,True,25.0
